,movie_id,budget,original_language,popularity,release_date,runtime,runtime_cat,revenue,sw_lang_en,sw_web_presence,sw_has_poster,sw_tagline,keyword_cnt,release_year,release_month,high_release_month,release_day,seasonality,sw_collection,producers_cnt,countries_cnt,lang_US,lang_FR,lang_RU,lang_ES,lang_JA,keywords_cnt,actor0_movies_cnt,actor0_movies_5y_cnt,actor1_movies_cnt,actor1_movies_5y_cnt,actor2_movies_cnt,actor2_movies_5y_cnt,sw_female_actor0,sw_female_actor1,sw_female_actor2,sw_male_actor0,sw_male_actor1,sw_male_actor2,actor0_prev_revenue,actor1_prev_revenue,actor2_prev_revenue,director_movies_cnt,director_movies_5y_cnt,genre_adventure,genre_fantasy,genre_animation,genre_drama,genre_horror,genre_action,genre_comedy,genre_history,genre_western,genre_thriller,genre_crime,genre_documentary,genre_science_fiction,genre_mystery,genre_music,genre_romance,genre_family,genre_war,genre_foreign,depart_Art,depart_Camera,depart_Crew,depart_Custom_Mkup,depart_Directing,depart_Editing,depart_Lighting,depart_Production,depart_Sound,depart_Visual_Effects,depart_Writing,depart_Art_female,depart_Camera_female,depart_Crew_female,depart_Custom_Mkup_female,depart_Directing_female,depart_Editing_female,depart_Lighting_female,depart_Production_female,depart_Sound_female,depart_Visual_Effects_female,depart_Writing_female
1529,1531,10000000,en,7.176601,1990-02-09,96.0,Medium,47410000.0,1,0,1,1,3,1990.0,2.0,0,9.0,-15309317.0,0,1.0,1,1,0,0,0,0,3,1,1,1,1,1,1,0.0,1.0,0.0,1.0,0.0,1.0,,,78247647.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1530,1532,36000000,en,9.244469,2011-01-13,84.0,Short,189712432.0,1,1,1,1,9,2011.0,1.0,0,13.0,-50746591.0,0,2.0,2,1,0,0,0,0,9,8,6,26,6,20,4,0.0,0.0,1.0,1.0,1.0,0.0,748806957.0,1004558444.0,933959197.0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531,1533,15000000,en,11.239011999999997,2011-03-02,107.0,Medium,59389433.0,1,1,1,1,11,2011.0,3.0,0,2.0,-7149862.0,0,2.0,2,1,0,0,0,0,11,13,8,4,4,20,8,1.0,0.0,1.0,0.0,1.0,0.0,1025491110.0,69823199.0,262797249.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1532,1534,0,en,2.238458,1988-08-18,95.0,Medium,5979011.0,1,0,1,1,2,1988.0,8.0,1,18.0,-33273015.0,0,2.0,1,1,0,0,0,0,2,4,4,5,5,6,1,0.0,0.0,1.0,1.0,1.0,0.0,,52287414.0,7500000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1533,1535,0,en,0.739681,2008-12-24,94.0,Medium,140987.0,1,1,1,1,1,2008.0,12.0,1,24.0,32322910.0,0,1.0,1,1,0,0,0,0,1,3,1,0,0,1,1,0.0,1.0,1.0,1.0,0.0,0.0,29762011.0,,147880543.0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1534,1536,850000,en,3.334942,2003-07-10,107.0,Medium,819939.0,1,0,1,1,4,2003.0,7.0,0,10.0,40981593.0,1,1.0,1,1,0,0,0,0,4,0,0,0,0,5,0,0.0,0.0,1.0,1.0,1.0,0.0,,,100489151.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1535,1537,14000000,en,8.093442,2015-10-16,106.0,Medium,16002420.0,1,0,1,1,7,2015.0,10.0,1,16.0,-28659422.0,0,3.0,1,1,0,0,0,0,7,11,5,22,5,34,6,1.0,1.0,1.0,0.0,0.0,0.0,214104620.0,1025491110.0,129540499.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.0,9.0,1.0,12.0,2.0,5.0,2.0,5.0,8.0,6.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0
1536,1538,0,en,5.769957,2010-02-02,81.0,Short,7000000.0,1,1,1,1,9,2010.0,2.0,0,2.0,-15309317.0,0,1.0,1,0,0,0,0,0,9,0,0,3,3,0,0,0.0,0.0,0.0,1.0,1.0,1.0,,7900000.0,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1537,1539,4798235,en,9.336568,2011-08-17,107.0,Medium,209696.0,1,0,1,1,16,2011.0,8.0,1,17.0,-33273015.0,0,5.0,1,1,1,0,0,0,16,6,6,8,3,11,6,1.0,0.0,1.0,0.0,1.0,0.0,154026136.0,100000000.0,1025491110.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.0,6.0,4.0,1.0,2.0,2.0,0.0,5.0,4.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1538,1540,10000000,en,3.0337970000000003,2011-06-24,98.0,Medium,1759252.0,1,0,1,1,7,2011.0,6.0,0,24.0,74205073.0,0,5.0,1,1,0,0,1,0,7,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,,,,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,5.0,1.0,1.0,2.0,1.0,0.0,11.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
1539,1541,0,en,7.87202,2015-04-17,100.0,Medium,4719695.0,1,0,1,1,7,2015.0,4.0,0,17.0,-28405871.0,0,3.0,1,1,0,0,0,0,7,26,10,33,16,9,6,0.0,0.0,1.0,1.0,1.0,0.0,609123048.0,227817248.0,123726688.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1540,1542,750000,ru,0.201582,2014-06-05,0.0,Short,3.0,0,0,1,0,2,2014.0,6.0,0,5.0,74205073.0,0,2.0,1,0,0,1,0,0,2,0,0,0,0,0,0,,0.0,1.0,,0.0,0.0,,,,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1541,1543,4000000,fr,5.099557,1997-04-01,100.0,Medium,29456000.0,0,0,1,1,0,1997.0,4.0,0,1.0,-28405871.0,0,6.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0,1.0,1.0,,,390659.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1542,1544,0,en,9.904821,1991-05-31,97.0,Medium,36489888.0,1,0,1,1,3,1991.0,5.0,0,31.0,21757736.0,0,1.0,1,1,0,0,0,0,3,8,2,3,1,6,5,1.0,0.0,0.0,0.0,1.0,1.0,126737428.0,694497.0,33461269.0,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1543,1545,0,en,5.966121,2016-04-22,87.0,Short,1055287.0,1,1,1,1,8,2016.0,4.0,0,22.0,-28405871.0,0,1.0,1,1,0,0,0,0,8,30,3,27,12,7,3,0.0,0.0,0.0,1.0,1.0,1.0,391081192.0,662845518.0,23937870.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,6.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1544,1546,20000000,en,10.038613,2009-01-06,98.0,Medium,51416464.0,1,1,1,1,15,2009.0,1.0,0,6.0,-50746591.0,0,5.0,2,1,0,0,0,0,15,18,6,16,1,34,9,0.0,0.0,0.0,1.0,1.0,1.0,235860116.0,920100000.0,229736344.0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,7.0,6.0,10.0,11.0,3.0,4.0,2.0,12.0,7.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1545,1547,0,en,6.231928,2013-03-17,130.0,Large,519535.0,1,0,1,1,11,2013.0,3.0,0,17.0,-7149862.0,0,3.0,3,1,0,0,0,0,11,3,3,16,5,21,3,0.0,1.0,0.0,1.0,0.0,1.0,5446000.0,91974818.0,243240178.0,7,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1546,1548,90000000,en,11.605735,2003-11-25,87.0,Short,182290266.0,1,0,1,1,7,2003.0,11.0,0,25.0,31944703.0,0,3.0,1,1,0,0,0,0,7,23,7,11,5,3,0,0.0,0.0,0.0,1.0,1.0,1.0,294456605.0,190458706.0,411006740.0,3,2,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1547,1549,500000,en,0.482527,2006-10-20,157.0,Large,500000.0,1,0,1,0,1,2006.0,10.0,1,20.0,-28659422.0,0,1.0,1,0,0,0,0,0,1,10,1,0,0,0,0,0.0,1.0,1.0,1.0,0.0,0.0,500000.0,,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1548,1550,2500000,en,1.216497,2016-03-13,84.0,Short,230069.0,1,1,1,1,0,2016.0,3.0,0,13.0,-7149862.0,0,3.0,1,1,0,0,0,0,0,0,0,3,0,17,1,,0.0,0.0,,1.0,1.0,,,176997168.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1549,1551,145000000,en,12.256689,2014-06-12,102.0,Medium,609123048.0,1,1,1,1,11,2014.0,6.0,0,12.0,74205073.0,0,2.0,1,1,0,0,0,0,11,15,8,19,9,21,15,0.0,0.0,1.0,1.0,1.0,0.0,242688965.0,333011068.0,886686817.0,2,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,4.0,0.0,2.0,2.0,0.0,12.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
1550,1552,0,en,0.779768,2013-02-22,106.0,Medium,1553826.0,1,1,1,0,0,2013.0,2.0,0,22.0,-15309317.0,0,2.0,1,1,0,0,0,0,0,0,0,4,0,4,1,0.0,1.0,0.0,1.0,0.0,1.0,,65884703.0,189859560.0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1551,1553,30000000,en,8.040589,1993-11-24,138.0,Large,135130999.0,1,0,1,0,6,1993.0,11.0,0,24.0,31944703.0,0,2.0,1,1,0,0,0,0,6,14,6,26,3,5,3,0.0,0.0,1.0,1.0,1.0,0.0,424208848.0,176997168.0,920100000.0,11,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3.0,1.0,0.0,1.0,1.0,2.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1552,1554,0,en,4.548774,2011-10-07,93.0,Short,22321.0,1,0,1,0,2,2011.0,10.0,1,7.0,-28659422.0,0,2.0,1,1,0,0,0,0,2,12,4,2,2,15,5,0.0,0.0,0.0,1.0,0.0,1.0,210000000.0,,193772504.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1553,1555,0,en,1.567626,1983-08-12,98.0,Medium,10676194.0,1,0,1,1,4,1983.0,8.0,1,12.0,-33273015.0,0,4.0,2,1,0,0,0,0,4,0,0,2,2,1,0,0.0,1.0,0.0,0.0,0.0,1.0,,11000000.0,60000000.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1554,1556,17500000,en,7.481125,2006-08-25,110.0,Medium,19179969.0,1,0,1,1,6,2006.0,8.0,1,25.0,-33273015.0,0,1.0,1,1,0,0,0,0,6,2,1,2,1,2,1,0.0,0.0,0.0,1.0,1.0,1.0,18492362.0,18492362.0,18492362.0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,10.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
1555,1557,7000000,en,6.904831,1996-02-21,91.0,Short,560069.0,1,0,1,1,12,1996.0,2.0,0,21.0,-15309317.0,0,2.0,1,1,0,0,1,0,12,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,,,21665468.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,10.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
1556,1558,75000000,en,8.940007000000001,2005-10-24,129.0,Large,142400065.0,1,1,1,1,9,2005.0,10.0,1,24.0,-28659422.0,0,2.0,2,1,0,0,1,0,9,20,8,13,6,0,0,0.0,1.0,0.0,1.0,0.0,1.0,250288523.0,250288523.0,,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,7.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1557,1559,27220000,en,12.388833,2013-07-18,105.0,Medium,5496951.0,1,0,1,1,5,2013.0,7.0,0,18.0,40981593.0,0,9.0,1,1,0,0,0,0,5,42,12,3,2,31,5,0.0,1.0,0.0,1.0,0.0,1.0,457363168.0,4601043.0,139804348.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1558,1560,22000000,en,11.275132000000003,2010-10-07,105.0,Medium,9479718.0,1,1,1,1,12,2010.0,10.0,1,7.0,-28659422.0,0,2.0,1,1,0,0,0,0,12,16,5,47,6,16,4,1.0,0.0,0.0,0.0,1.0,1.0,227799884.0,330444045.0,176070171.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1559,1561,1200000,en,8.471302,1983-03-25,81.0,Short,760883.0,1,0,1,1,2,1983.0,3.0,0,25.0,-7149862.0,0,2.0,1,1,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,,,,4,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,6.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1560,1562,7000000,en,7.791952,1988-02-05,98.0,Medium,19595031.0,1,0,1,1,30,1988.0,2.0,0,5.0,-15309317.0,0,1.0,1,1,0,0,0,0,30,1,1,1,1,2,0,0.0,1.0,0.0,1.0,0.0,1.0,71624879.0,5794184.0,5200000.0,3,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0,1.0,2.0,2.0,1.0,1.0,0.0,8.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1561,1563,0,ja,7.0740419999999995,2013-09-28,121.0,Large,19978961.0,0,0,1,0,4,2013.0,9.0,1,28.0,-37667937.0,0,2.0,1,0,0,0,0,1,4,0,0,2,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,,158468292.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,5.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1562,1564,6000000,en,12.457908,1999-01-22,108.0,Medium,30471.0,1,1,1,1,9,1999.0,1.0,0,22.0,-50746591.0,0,3.0,2,1,0,0,1,0,9,17,5,1,1,0,0,0.0,0.0,0.0,1.0,1.0,1.0,164508066.0,25480490.0,,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1563,1565,15000000,en,7.492658,2013-03-20,140.0,Large,35485608.0,1,1,1,1,6,2013.0,3.0,0,20.0,-7149862.0,0,3.0,1,1,0,0,1,0,6,14,5,16,13,17,7,0.0,0.0,1.0,1.0,1.0,0.0,142851197.0,459270619.0,219076518.0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,2.0,1.0,2.0,1.0,2.0,0.0,5.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1564,1566,28000000,en,13.143061,2015-12-11,130.0,Large,133346506.0,1,1,1,1,12,2015.0,12.0,1,11.0,32322910.0,0,3.0,1,1,0,0,0,0,12,25,6,23,10,16,7,0.0,0.0,0.0,1.0,1.0,1.0,1004558444.0,297138014.0,142851197.0,5,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13.0,7.0,2.0,15.0,2.0,6.0,4.0,9.0,10.0,4.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
1565,1567,0,en,0.535931,2010-09-19,88.0,Short,11000.0,1,1,1,0,1,2010.0,9.0,1,19.0,-37667937.0,0,,1,1,0,0,0,0,1,0,0,0,0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1566,1568,2000000,en,11.276024000000001,2007-05-25,108.0,Medium,22179430.0,1,0,1,1,3,2007.0,5.0,0,25.0,21757736.0,0,1.0,1,1,0,0,0,0,3,2,1,4,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,114660784.0,40263020.0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,8.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0
1567,1569,70000000,en,3.062626,1999-09-01,101.0,Medium,11263966.0,1,0,1,1,0,1999.0,9.0,1,1.0,-37667937.0,0,2.0,1,1,0,0,0,0,0,8,4,6,5,4,2,0.0,0.0,0.0,1.0,1.0,1.0,243240178.0,24769466.0,,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1568,1570,0,en,8.948564999999999,1988-05-19,110.0,Medium,239606210.0,1,0,1,1,5,1988.0,5.0,0,19.0,21757736.0,0,1.0,2,1,0,0,0,0,5,1,1,1,1,1,1,0.0,1.0,0.0,1.0,0.0,1.0,,,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1569,1571,0,en,12.994387,1955-06-16,76.0,Short,93600000.0,1,0,1,1,7,1955.0,6.0,0,16.0,74205073.0,0,1.0,1,1,0,0,0,0,7,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,1.0,,,,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1570,1572,40000000,en,6.4173849999999995,2008-05-02,101.0,Medium,84601681.0,1,0,1,1,8,2008.0,5.0,0,2.0,21757736.0,0,2.0,2,1,1,1,0,0,8,10,2,9,8,4,3,0.0,1.0,0.0,1.0,0.0,1.0,189859560.0,288500217.0,25303038.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6.0,1.0,0.0,2.0,1.0,1.0,0.0,9.0,1.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0
1571,1573,9100000,hi,4.23908,2008-12-25,183.0,Large,76000000.0,0,1,1,0,2,2008.0,12.0,1,25.0,32322910.0,0,1.0,1,0,0,0,0,0,2,7,3,1,1,0,0,0.0,1.0,1.0,1.0,0.0,0.0,22175908.0,500000.0,,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1572,1574,450000,en,2.333661,2006-06-07,84.0,Short,973525.0,1,0,1,1,6,2006.0,6.0,0,7.0,74205073.0,0,2.0,2,1,0,0,0,0,6,11,5,8,4,0,0,1.0,0.0,0.0,0.0,1.0,1.0,192452832.0,100230832.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1573,1575,0,en,2.6050169999999997,2017-02-17,85.0,Short,6700.0,1,1,1,0,6,2017.0,2.0,0,17.0,-15309317.0,0,4.0,1,1,0,0,0,0,6,15,8,6,4,0,0,1.0,1.0,1.0,0.0,0.0,0.0,653428261.0,378858340.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.0,10.0,6.0,4.0,3.0,4.0,3.0,23.0,13.0,0.0,2.0,3.0,3.0,2.0,4.0,3.0,1.0,0.0,12.0,1.0,0.0,1.0
1574,1576,10500000,en,4.668541,1990-10-26,89.0,Short,11582891.0,1,0,1,1,1,1990.0,10.0,1,26.0,-28659422.0,0,3.0,2,1,0,0,0,0,1,2,1,0,0,2,1,0.0,1.0,0.0,1.0,0.0,1.0,14000.0,,3769990.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575,1577,4000000,en,11.609441,2003-08-31,102.0,Medium,119723856.0,1,0,1,1,12,2003.0,8.0,1,31.0,-33273015.0,0,1.0,2,1,0,0,0,1,12,20,5,4,1,4,4,0.0,1.0,1.0,1.0,0.0,0.0,250200000.0,186883563.0,278019771.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,2.0,10.0,2.0,3.0,2.0,1.0,10.0,11.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0
1576,1578,1000000,en,2.301183,1975-05-21,96.0,Medium,16000000.0,1,0,1,1,6,1975.0,5.0,0,21.0,21757736.0,0,1.0,1,1,0,0,0,0,6,6,1,7,4,0,0,0.0,0.0,1.0,1.0,1.0,0.0,23800000.0,245066411.0,,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1577,1579,28000000,en,17.26045,2010-03-22,117.0,Medium,96188903.0,1,0,1,1,14,2010.0,3.0,0,22.0,-7149862.0,0,2.0,2,1,0,0,0,0,14,2,1,7,7,4,4,0.0,1.0,0.0,1.0,0.0,1.0,,138259062.0,121463226.0,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,3.0,0.0,2.0,2.0,5.0,0.0,14.0,11.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0
